Timestamp,Bearing_1_RMS,Bearing_2_RMS,Bearing_3_RMS,Bearing_4_RMS,Bearing_1_P2P
2004-02-12 15:42:39,0.08023091764702943,0.09489323050309148,0.1049042615986735,0.05680913167270027,0.774
2004-02-12 15:52:39,0.07742107025313374,0.09549172595865457,0.10425167981448065,0.05539167312125359,0.732
2004-02-12 16:02:39,0.0790161246152887,0.09626068173276457,0.1067292061129495,0.05598183778788735,0.74
2004-02-12 16:12:39,0.07823475415576206,0.09785277450596878,0.10813122588650873,0.055585318096513216,0.6619999999999999
2004-02-12 16:22:39,0.07812870584960675,0.09525619930408549,0.10287416843528008,0.05562761229820978,0.71
2004-02-12 16:32:39,0.07686189103169928,0.09595532942020954,0.10628541643186101,0.05564014672639117,0.76
2004-02-12 16:42:39,0.07986518700725126,0.09652050689855217,0.1049208695502848,0.056467078091601904,0.8089999999999999
2004-02-12 16:52:39,0.07742917473155342,0.09548428550969643,0.1074529498235469,0.05610140094061788,0.734
2004-02-12 17:02:39,0.07846125605145453,0.09679553772280629,0.10680194140323672,0.05663766457780617,0.896
2004-02-12 17:12:39,0.07859596045599299,0.09723323431558299,0.10717779907814311,0.05633138860170973,0.725
2004-02-12 17:22:39,0.07866142681365153,0.09511981727627636,0.10526330592480497,0.05577357396414849,0.747
2004-02-12 17:32:39,0.07762854039078118,0.09504406769855635,0.10299200728432031,0.05507993835667354,0.779
2004-02-12 17:42:39,0.07820874324224428,0.09458627272644557,0.10185255408401858,0.055519513742916915,0.749
2004-02-12 17:52:39,0.07808856431612242,0.09683363683481375,0.10702843632250753,0.05538090932069872,0.913
2004-02-12 18:02:39,0.0764822624835942,0.09473453349195213,0.10497783178374358,0.05583572620027841,0.705
2004-02-12 18:12:39,0.078913275367944,0.09578614613301834,0.1070484279098443,0.05600931972881226,0.6890000000000001
2004-02-12 18:22:39,0.07732266473953085,0.09449837005662916,0.1065838058337946,0.05572195158707044,0.752
2004-02-12 18:32:39,0.07824754763529387,0.09602726841526432,0.10460732050820673,0.05622907119333898,0.764
2004-02-12 18:42:39,0.07696982655053072,0.09471815381493548,0.1027216425094738,0.05521778304543819,0.771
2004-02-12 18:52:39,0.07847964256337464,0.09655180007465747,0.10489837995502073,0.056001716805435454,0.792
2004-02-12 19:02:39,0.0785395635148899,0.09610998440101279,0.10347393028220779,0.056238176274689786,0.8300000000000001
2004-02-12 19:12:39,0.07938090836770104,0.09549046551308935,0.10423558358241206,0.05526933697245678,0.9930000000000001
2004-02-12 19:22:39,0.07691333012919492,0.09580923148575476,0.10317487714282908,0.05730723675737278,0.738
2004-02-12 19:32:39,0.07662792325938945,0.09407310493582058,0.10526469334046872,0.055081842073153524,0.793
2004-02-12 19:42:39,0.07833920727505732,0.09632820331505498,0.10513800152768175,0.05642163657869808,0.7909999999999999
2004-02-12 19:52:39,0.07738031364276804,0.09575426592773649,0.10447311397182084,0.055213429992733196,0.813
2004-02-12 20:02:39,0.07742347280137367,0.09501210500592328,0.10305813220353695,0.054330498582028756,0.835
2004-02-12 20:12:39,0.07599751100981866,0.09407815562198622,0.10219023983330217,0.05411561290927813,0.694
2004-02-12 20:22:39,0.078128858967194,0.09716200454371812,0.1054743924416628,0.05424477671427181,0.737
2004-02-12 20:32:39,0.07866328497045989,0.09569291756789806,0.10591002870213873,0.05593206371977596,0.7789999999999999
2004-02-12 20:42:39,0.077126326340905,0.09561720582002192,0.10459687962153989,0.054547167716200794,0.669
2004-02-12 20:52:39,0.07930147000233549,0.09522501953637734,0.10423843189339559,0.056777042187236136,0.777
2004-02-12 21:02:39,0.07694261984132658,0.09602583651964275,0.10216575982426336,0.05560206558452285,0.7689999999999999
2004-02-12 21:12:39,0.07719940160015436,0.09451992752440676,0.10593771847322793,0.0551513396362393,0.774
2004-02-12 21:22:39,0.07699636792620938,0.09572027040296091,0.10207879563150496,0.055701137762588136,0.752
2004-02-12 21:32:39,0.07744607215215601,0.09550188101469002,0.10481296725820267,0.05532484281425322,0.8420000000000001
2004-02-12 21:42:39,0.07664165646604604,0.09583315732547423,0.10463893183078593,0.05503973396059507,0.7130000000000001
2004-02-12 21:52:39,0.07695564843578352,0.09564606079349437,0.10402389181510072,0.05443408158756072,0.755
2004-02-12 22:02:39,0.07732470598877213,0.09598725018077119,0.10383587772034031,0.05588791360141031,0.825
2004-02-12 22:12:39,0.07577292447823572,0.09416002860199459,0.10348127354555357,0.055409366099626475,0.861
2004-02-12 22:22:39,0.076689131247932,0.09648240964597671,0.10606608369940206,0.055797829731400024,0.74
2004-02-12 22:32:39,0.07740031675131026,0.0959002057499926,0.10387668470354847,0.056819193517270994,0.8029999999999999
2004-02-12 22:42:39,0.07795509180220801,0.09790498622708331,0.10422949719699254,0.055704965783048316,0.781
2004-02-12 22:52:39,0.0788204118500962,0.09693822357281717,0.10619415559079058,0.056413775034754,0.769
2004-02-12 23:02:39,0.0775606227109642,0.09489379780221921,0.10220089146772296,0.056215295283651025,0.7250000000000001
2004-02-12 23:12:39,0.07689052656974031,0.09670710046966716,0.10418745828958535,0.05564554746900216,0.694
2004-02-12 23:22:39,0.07824627430976765,0.0955982226090838,0.10377113842452645,0.05519700778093598,0.854
2004-02-12 23:32:39,0.07672532972039393,0.09450450577262653,0.09953857263094865,0.05522377771395156,0.808
2004-02-12 23:42:39,0.07738254866499705,0.09595587975405873,0.1057414015139813,0.05620466054685728,0.786
2004-02-12 23:52:39,0.07699061808712485,0.09424114420845624,0.10561282636023572,0.05455679245992737,0.71
2004-02-13 00:02:39,0.0748226248892174,0.09448214633761653,0.10245075608249736,0.055754784513023466,0.706
2004-02-13 00:12:39,0.07733855853789091,0.0954862189929966,0.1034476500873468,0.0555373119405151,0.904
2004-02-13 00:22:39,0.07679397533945986,0.09368308262810005,0.10128302702082088,0.05609135440566972,0.716
2004-02-13 00:32:39,0.07772176530891714,0.09635350841554603,0.1010585673419303,0.05488653290325938,0.754
2004-02-13 00:42:39,0.07735897861441579,0.09491967847253002,0.10194069320757565,0.05616129290100462,0.781
2004-02-13 00:52:39,0.07689176995692967,0.09394709386305075,0.10363333401913812,0.054951646891550944,0.755
2004-02-13 01:02:39,0.0749221806563112,0.09389310406113238,0.1017541787379041,0.05583270604630486,0.718
2004-02-13 01:12:39,0.07763068115281517,0.09586104343495248,0.10566284455166991,0.05661472683782736,0.872
2004-02-13 01:22:39,0.07778453061583009,0.09530793073064027,0.10530207408518154,0.0553974524177326,0.721
2004-02-13 01:32:39,0.07858931119423572,0.09548303902886517,0.10338539402287956,0.05485031433293548,0.771
2004-02-13 01:42:39,0.0759905331788938,0.09467675011173056,0.10455251371918543,0.055611718042097066,0.732
2004-02-13 01:52:39,0.07671097179256321,0.09500798100727346,0.10487199926800825,0.055003622483688216,0.718
2004-02-13 02:02:39,0.075044292910504,0.09449653210609578,0.1029087780588366,0.05551554144378691,0.767
2004-02-13 02:12:39,0.07824627774193993,0.09567113776663708,0.10565779770014186,0.0553162516383066,0.755
2004-02-13 02:22:39,0.07745035456261667,0.095634003354751,0.10208588363098552,0.05538226708805311,0.764
2004-02-13 02:32:39,0.07831602988602905,0.09562300140885471,0.10310756836574718,0.05605890674451806,0.845
2004-02-13 02:42:39,0.07656014919860425,0.09620746675885702,0.1019896929152052,0.05601958667998921,0.8029999999999999
2004-02-13 02:52:39,0.07768020380058246,0.09490291245778004,0.10168318334607246,0.05639963084431457,0.759
2004-02-13 03:02:39,0.07571563009461801,0.09529101320306121,0.1033623894118274,0.055872414125006264,0.774
2004-02-13 03:12:39,0.07794620572117775,0.09486180043432099,0.10258438813705287,0.055365692996091447,0.749
2004-02-13 03:22:39,0.07659392690463071,0.09515260563628994,0.10230512391325577,0.055782011987092005,0.75
2004-02-13 03:32:39,0.07639991985536554,0.09551578551843372,0.1041770168035084,0.05527658791816778,0.867
2004-02-13 03:42:39,0.07663180186215558,0.09610698816334054,0.10123237139165779,0.05555543534600664,0.7010000000000001
2004-02-13 03:52:39,0.0772828175386921,0.09580634076949693,0.10167501123755343,0.055866233844643017,0.833
2004-02-13 04:02:39,0.0776406155665123,0.0966004865614382,0.1027135851112532,0.05617388774210353,0.7889999999999999
2004-02-13 04:12:39,0.07682055045790995,0.09464472244308408,0.10258394761654548,0.05530566562650329,0.8029999999999999
2004-02-13 04:22:39,0.07606189688801596,0.09551085661048726,0.10470310891098436,0.05497310999266445,0.786
2004-02-13 04:32:39,0.07604057915175556,0.09500819480486102,0.10239258758419907,0.05516107671869351,0.708
2004-02-13 04:42:39,0.07735977517064786,0.09458604403696577,0.10367835958431317,0.05687269998783423,0.745
2004-02-13 04:52:39,0.07650372776099303,0.09552759745225628,0.10322528480865803,0.055590563427504944,0.6950000000000001
2004-02-13 05:02:39,0.07627544849405174,0.09331640930776354,0.10318267350349343,0.054774423776065104,0.718
2004-02-13 05:12:39,0.07797731008871693,0.09652016492074854,0.1051677707749197,0.05662487194728866,0.766
2004-02-13 05:22:39,0.07606533254021265,0.09496543496394338,0.10219368291692671,0.055369776136218456,0.782
2004-02-13 05:32:39,0.07680503453601302,0.09611660500565347,0.10160464438088458,0.05474683299202071,0.726
2004-02-13 05:42:39,0.07551238321978239,0.09407176371534647,0.10373754066754429,0.055646523662337403,0.7569999999999999
2004-02-13 05:52:39,0.07894839654107169,0.09537669789814203,0.10380714187896,0.056143529009221795,0.896
2004-02-13 06:02:39,0.07721538210988149,0.09530873020208946,0.1044857921524224,0.05524544752878919,0.766
2004-02-13 06:12:39,0.07775822278664521,0.09702652866935603,0.10288462729292218,0.056506627705158026,0.776
2004-02-13 06:22:39,0.07727334295376394,0.09528412051883166,0.10402577688178881,0.05557835957217809,0.825
2004-02-13 06:32:39,0.07669008183816074,0.09601223015764236,0.1013899327203229,0.05568775077103994,0.832
2004-02-13 06:42:39,0.07812782526141487,0.09597257756532128,0.10448688894276567,0.05459995135071059,0.788
2004-02-13 06:52:39,0.077818367625155,0.0946663649576615,0.10552136627354113,0.05572083475488508,0.798
2004-02-13 07:02:39,0.07918462868462497,0.09617966687565922,0.10231952408883646,0.055697047354274894,0.74
2004-02-13 07:12:39,0.07639264641168847,0.09382379959847123,0.10248658806118138,0.05455709854778835,0.708
2004-02-13 07:22:39,0.07713871940374721,0.09697441421178622,0.10336590894880603,0.05498807976294116,0.784
2004-02-13 07:32:39,0.07619743481420893,0.09470764353599438,0.1016678259144567,0.05401776237816323,0.752
2004-02-13 07:42:39,0.07634856558440943,0.09469827341763709,0.1022864579620503,0.05547390116926555,0.73
2004-02-13 07:52:39,0.07635209961248231,0.09508725639182823,0.10461731602607885,0.05575763330589781,0.72
2004-02-13 08:02:39,0.07497011253451283,0.0942338454428843,0.10142742243340665,0.05508732148399686,0.6839999999999999
2004-02-13 08:12:39,0.07599478131496534,0.09625249185086222,0.10460119973656343,0.05510691800590299,0.662
2004-02-13 08:22:39,0.07637512818371019,0.09520744774159755,0.10565800912651391,0.05533714846285405,0.884
2004-02-13 08:32:39,0.07615866423902062,0.09425926264166458,0.10217507402470298,0.05487514904236548,0.711
2004-02-13 08:42:39,0.07675040716504411,0.09500282505051337,0.10593586397151356,0.05482591902088209,0.757
2004-02-13 08:52:39,0.07775600390052324,0.09593354913485548,0.10356373316065938,0.05550670708346838,0.7929999999999999
2004-02-13 09:02:39,0.07829207447616443,0.09507793729439327,0.10464480146025729,0.05489470923105837,0.752
2004-02-13 09:12:39,0.07771044198155609,0.09657091412572658,0.10468037032625076,0.05597732564465795,0.767
2004-02-13 09:22:39,0.07647514372279338,0.09609366412597972,0.10254623457060558,0.055534904652529846,0.71
2004-02-13 09:32:39,0.07780436422076141,0.09666202319688953,0.10351844713134364,0.05620596540292626,0.827
2004-02-13 09:42:39,0.07521345503538188,0.09516606527785589,0.10022655634938585,0.053680004387981504,0.6559999999999999
2004-02-13 09:52:39,0.07678708292099426,0.09511548798533156,0.10037624483583828,0.05532723276603335,0.698
2004-02-13 10:02:39,0.07742113016796144,0.09544300798611591,0.10390878897274088,0.055261499262879356,0.825
2004-02-13 10:12:39,0.07658231248752899,0.09500000000000172,0.10404080549949993,0.05576528789474975,0.915
2004-02-13 10:22:39,0.07677764732593888,0.09611532633785091,0.10444860919558022,0.054973674008422624,0.679
2004-02-13 10:32:39,0.07591135480982131,0.0946116184705114,0.10321463386812758,0.05557025220104236,0.751
2004-02-13 10:42:39,0.07588479877779812,0.0965274878374211,0.10802627537722179,0.05481599012548673,0.7809999999999999
2004-02-13 10:52:39,0.07605698161986857,0.09558710850580397,0.10296203601024698,0.055168934890507754,0.725
2004-02-13 11:02:39,0.07562556107746442,0.09549851699396836,0.1020346649505104,0.056758812039546504,0.8180000000000001
2004-02-13 11:12:39,0.07621096753266983,0.0941355405784678,0.10170933688204226,0.05505207362622077,0.681
2004-02-13 11:22:39,0.07680135350624127,0.0957995881201201,0.10260619260901958,0.054917666979618945,0.735
2004-02-13 11:32:39,0.07515800641138932,0.09452217983346063,0.10095040455435436,0.05509826626412531,0.7450000000000001
2004-02-13 11:42:39,0.07893970887151004,0.0949318140372688,0.10437411068109344,0.05599761391052138,0.913
2004-02-13 11:52:39,0.0769239827433144,0.09592588437418272,0.10291636423496593,0.05503287902188521,0.757
2004-02-13 12:02:39,0.07649164163641925,0.09518267746729993,0.10465837561293363,0.056423895266377956,0.742
2004-02-13 12:12:39,0.07650745183017747,0.09510318871576572,0.10170665466682101,0.0551018729831387,0.662
2004-02-13 12:22:39,0.07739848852135692,0.09452516044435767,0.10077308881684574,0.05473563595821248,0.725
2004-02-13 12:32:39,0.07848006315300732,0.09692432590001442,0.10538007591756157,0.05615538570564671,0.877
2004-02-13 12:42:39,0.07904600278724205,0.0957656612008432,0.10061651531581307,0.055343660008396106,0.813
2004-02-13 12:52:39,0.07668485440118698,0.09408924687207064,0.10269534976463966,0.054693135423926356,0.7030000000000001
2004-02-13 13:02:39,0.07731124506358215,0.09481113318889747,0.10340249643761815,0.05505879137624123,0.786
2004-02-13 13:12:39,0.07651273988842912,0.09443133692042299,0.10122243500161732,0.05585318060059851,0.6739999999999999
2004-02-13 13:22:39,0.07853164575357935,0.09606610145941022,0.10232275977498421,0.055572755925649565,0.756
2004-02-13 13:32:39,0.07695335881944197,0.09450489921989666,0.10002340399954725,0.05550622633641485,0.7769999999999999
2004-02-13 13:42:39,0.07736240147584228,0.09587885651671804,0.10394486805852189,0.05514142284772702,0.81
2004-02-13 13:52:39,0.07617467014102394,0.09489189186952972,0.09933450236134127,0.05465509218327649,0.666
2004-02-13 14:02:39,0.07762221305131935,0.09509419749114412,0.10153087608618633,0.053915789463899966,0.756
2004-02-13 14:12:39,0.07725341473288183,0.09588958366715179,0.10304465454393313,0.05518866522693936,0.786
2004-02-13 14:22:39,0.0776863661421684,0.09575830832508286,0.10352678312504063,0.05521167054575584,0.8300000000000001
2004-02-13 14:32:39,0.07781753999741978,0.09560314292689494,0.10103234828702616,0.05573599661223739,0.7350000000000001
2004-02-13 14:42:39,0.0772822912384369,0.09652805792512965,0.1022726709280166,0.05665837566682519,0.703
2004-02-13 14:52:39,0.07638785118455535,0.09395474829173245,0.09972247133451352,0.05431759676531474,0.8280000000000001
2004-02-13 15:02:39,0.07818466596582457,0.09490419717075378,0.10169341226282382,0.05489732159193839,0.874
2004-02-13 15:12:39,0.0761614441576045,0.09486057743020004,0.09985194899825596,0.05485615422402457,0.6779999999999999
2004-02-13 15:22:39,0.07534258573084264,0.09467754021463598,0.09976628621550877,0.05431627576058536,0.7010000000000001
2004-02-13 15:32:39,0.07689426810105475,0.09479974782403336,0.09951103258166481,0.05551248583863188,0.715
2004-02-13 15:42:39,0.07548419678875704,0.09548500705485653,0.10092784009504192,0.05535952538435653,0.671
2004-02-13 15:52:39,0.07826301839839925,0.09535538968405097,0.10040340166750626,0.055568271634989355,0.972
2004-02-13 16:02:39,0.07547406975298301,0.09471481170672803,0.10021236386341799,0.055283416612431795,0.757
2004-02-13 16:12:39,0.07556067544581753,0.09443574462713562,0.10005562515421274,0.05591872240694463,0.771
2004-02-13 16:22:39,0.0766782479647096,0.09432491065212603,0.09797129507260534,0.055219781045835054,0.745
2004-02-13 16:32:39,0.07675079237935858,0.09478928496893602,0.10006631297388639,0.05488053209230333,0.887
2004-02-13 16:42:39,0.07611983831535825,0.09478534007619348,0.10237675803588389,0.055167368744745246,0.722
2004-02-13 16:52:39,0.07516506282789828,0.09386662277452028,0.09956438518303312,0.054321442733279504,0.669
2004-02-13 17:02:39,0.07809152470318895,0.09516678205261718,0.10186840781010562,0.05581838399835166,0.656
2004-02-13 17:12:39,0.07635685583884254,0.09506952919237426,0.10281443268510378,0.05488953617622004,0.8049999999999999
2004-02-13 17:22:39,0.0778680606107618,0.09547586205096713,0.10096733885581705,0.05552793893125391,0.755
2004-02-13 17:32:39,0.07661025105301685,0.09538618693607324,0.1051055027066576,0.0555255264003071,0.745
2004-02-13 17:42:39,0.07899964213229876,0.09593875762612379,0.10204154810204977,0.05757710862400053,0.8180000000000001
2004-02-13 17:52:39,0.07538985427067182,0.09451321806325397,0.09965394395066497,0.05471230107271899,0.781
2004-02-13 18:02:39,0.07723122433134673,0.09503200838237519,0.10023364794163625,0.055975216858389215,0.7030000000000001
2004-02-13 18:12:39,0.07531071120800983,0.0945542503010855,0.09933679813085892,0.053784811583115356,0.7230000000000001
2004-02-13 18:22:39,0.07813312239027165,0.09418798367908449,0.1022812347234961,0.05651597706898856,0.872
2004-02-13 18:32:39,0.07744816468381059,0.09501065498430807,0.09963116305827303,0.05601825438389431,0.6890000000000001
2004-02-13 18:42:39,0.07761624000742784,0.0948379582766227,0.09903094972737889,0.05570863708702358,0.83
2004-02-13 18:52:39,0.0777373661484821,0.09501824608907539,0.10395087786914511,0.05623859997326635,0.752
2004-02-13 19:02:39,0.076578403322796,0.09577276751794955,0.10120398887040796,0.055866290655820064,0.798
2004-02-13 19:12:39,0.07618282421306119,0.095267162629056,0.10419492348516063,0.05430478584457327,0.793
2004-02-13 19:22:39,0.07527411495867965,0.09303656219087812,0.10085776359092447,0.054122812726445056,0.874
2004-02-13 19:32:39,0.07653573894552493,0.09568953628018015,0.10103342578078023,0.05562349541504424,0.754
2004-02-13 19:42:39,0.07660493658109617,0.09420082800110612,0.10042841020434515,0.05560232376621567,0.7030000000000001
2004-02-13 19:52:39,0.0786412688727867,0.09552426730696026,0.10402203323545381,0.055459913908887555,0.791
2004-02-13 20:02:39,0.07702684539892171,0.09422882642013468,0.09987529651278106,0.05557175119833769,0.845
2004-02-13 20:12:39,0.07654619086497723,0.09573251079464717,0.1017431165611636,0.05471752479353568,0.833
2004-02-13 20:22:39,0.07741179487861136,0.09523919414591249,0.10279003102692438,0.05585638234990425,0.7030000000000001
2004-02-13 20:32:39,0.07589032163569234,0.0935310001980475,0.10045302729813445,0.05582049346104287,0.847
2004-02-13 20:42:39,0.07564360372930597,0.0943275190990168,0.10020431934420158,0.05488329548274979,0.903
2004-02-13 20:52:39,0.07589364120524611,0.09384380957582342,0.10110096573939271,0.055270152839682264,0.74
2004-02-13 21:02:39,0.07722140418091299,0.09548381760187682,0.09945168523113547,0.0559609382634716,0.742
2004-02-13 21:12:39,0.07669429791080465,0.09519420476633039,0.10008886651956948,0.05650476810287183,0.733
2004-02-13 21:22:39,0.0766944507088438,0.09289969362797791,0.09772201710440387,0.05461590492075026,0.869
2004-02-13 21:32:39,0.07644350191072481,0.09317198479156877,0.10003783171099781,0.05450970159851678,0.735
2004-02-13 21:42:39,0.0780629960202417,0.0952471469081406,0.10247992157575178,0.056408053554960785,0.7150000000000001
2004-02-13 21:52:39,0.07733820308392252,0.09505617222940628,0.10328853156064073,0.05579931342683515,0.73
2004-02-13 22:02:39,0.07694966711774177,0.0937969577710798,0.1028168012968048,0.054156439789771006,0.747
2004-02-13 22:12:39,0.07891612654772735,0.09599882557468634,0.10389069972925741,0.056267174027551846,0.8029999999999999
2004-02-13 22:22:39,0.07747811939105835,0.0939925079606596,0.10120123343338241,0.056236798364010035,0.728
2004-02-13 22:32:39,0.07688436331443275,0.09496587046268083,0.09959804788538028,0.05651059384572782,0.749
2004-02-13 22:42:39,0.07743250463104968,0.09520957634468646,0.10295567514674585,0.05545814071075318,0.642
2004-02-13 22:52:39,0.07765237980798648,0.09421586205151256,0.0991946668606436,0.05564446113215084,0.8009999999999999
2004-02-13 23:02:39,0.07845143800466668,0.09544411072184993,0.10119123704688322,0.05586700516069341,0.713
2004-02-13 23:12:39,0.07746541157338803,0.09419769794866775,0.09851759985134169,0.05527952760177087,0.916
2004-02-13 23:22:39,0.07702369416543632,0.09446850577829988,0.10045396931516576,0.05532875246749496,0.796
2004-02-13 23:32:39,0.0760276339435003,0.09413279505819998,0.1016968493608443,0.054797026928075254,0.679
2004-02-13 23:42:39,0.077402107718698,0.09380899055519498,0.10079850724341277,0.05444512629559883,0.728
2004-02-13 23:52:39,0.07756348867470228,0.09361762242503224,0.10148617516686896,0.05509063687673545,0.754
2004-02-14 00:02:39,0.07700327870708283,0.09373892642934066,0.10068791632634448,0.05534459917826744,0.743
2004-02-14 00:12:39,0.07633698995347071,0.09396613549114918,0.10128087034216307,0.05468850534790148,0.733
2004-02-14 00:22:39,0.0764212568340364,0.09438284709719337,0.10155636784372392,0.05616473050878945,0.845
2004-02-14 00:32:39,0.07821621550028811,0.0950372141337949,0.0999902946950529,0.05540356380967256,0.782
2004-02-14 00:42:39,0.07762020636114599,0.09529924959125612,0.10255527044522916,0.05596022801187083,0.73
2004-02-14 00:52:39,0.07717074242436796,0.09463949897175758,0.09903783506033366,0.056053931723998564,0.84
2004-02-14 01:02:39,0.07785537630209399,0.09409720705207072,0.10204391503516287,0.0570405480434199,0.8300000000000001
2004-02-14 01:12:39,0.07614514595135514,0.09427812132279967,0.09697711931132108,0.054943742534978,0.7110000000000001
2004-02-14 01:22:39,0.07811579383257802,0.09522169983328878,0.101110398551845,0.05743793822942133,0.784
2004-02-14 01:32:39,0.07646615334526731,0.09459670125682072,0.10008750712267539,0.05453511716230391,0.737
2004-02-14 01:42:39,0.0778473340704423,0.09450114680810619,0.09868731099570424,0.05542735250983882,0.725
2004-02-14 01:52:39,0.07809616123978612,0.09427694020850716,0.10406754539195506,0.055182229628720346,0.735
2004-02-14 02:02:39,0.07853328688166263,0.09492064505376135,0.09947166559307098,0.055563213578094586,0.659
2004-02-14 02:12:39,0.07740059716440362,0.09459994946855646,0.10126020926538302,0.05634255449716117,0.878
2004-02-14 02:22:39,0.07708260173498556,0.0938101989016601,0.10070855929868111,0.055139843080315665,0.8300000000000001
2004-02-14 02:32:39,0.0778543530765545,0.0941355595110236,0.09942919267231894,0.054930146958858866,0.749
2004-02-14 02:42:39,0.0761950705067678,0.09280204486567238,0.10047741530477636,0.055081663006932825,0.742
2004-02-14 02:52:39,0.07689889872423417,0.09459596390290183,0.10390968274404994,0.05673480316899824,0.796
2004-02-14 03:02:39,0.07566271754419004,0.09305063095903938,0.09844082534065991,0.055103625302554485,0.755
2004-02-14 03:12:39,0.07709097519834127,0.0959029111100145,0.09896945329518207,0.055315048052185345,0.779
2004-02-14 03:22:39,0.07812214182271753,0.0945904096907771,0.10239033767890607,0.05617125738533866,0.823
2004-02-14 03:32:39,0.07616692644182115,0.09520543243552188,0.10422266343852049,0.05615095403171542,0.774
2004-02-14 03:42:39,0.07731350987113318,0.09502158857292448,0.09943465878247836,0.056172031901727544,0.755
2004-02-14 03:52:39,0.07587677323658978,0.0941202472758435,0.10432744425605564,0.05629375902076052,0.767
2004-02-14 04:02:39,0.0762042431228202,0.09550527738199996,0.10104548161827487,0.055938804541352,0.71
2004-02-14 04:12:39,0.07576237683798362,0.09419875306035268,0.09834018130838439,0.05528627114703697,0.659
2004-02-14 04:22:39,0.07609244608739131,0.09577041078554267,0.09928421437776361,0.05583251758188235,0.76
2004-02-14 04:32:39,0.07861822245728912,0.09450039759961186,0.10032762420058952,0.055302193160482654,0.754
2004-02-14 04:42:39,0.07654723636116,0.09409441500720013,0.1003038501430328,0.05546258988681533,0.764
2004-02-14 04:52:39,0.0765500541542307,0.09394463000012111,0.10169832816311303,0.05578784974963144,0.782
2004-02-14 05:02:39,0.07695157390568799,0.09543326237931779,0.10073836175607198,0.0560300020775696,0.7809999999999999
2004-02-14 05:12:39,0.07666247331291355,0.0949087269700655,0.10025412412612855,0.0553492846434969,0.762
